satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department_RandD,Department_accounting,Department_hr,Department_management,Department_marketing,Department_product_mng,Department_sales,Department_support,Department_technical,salary_low,salary_medium,satisfaction_level_sq,avg_hours_x_salary_low,avg_hours_x_salary_medium,time_spend_x_salary_low,time_spend_x_salary_medium,num_project_x_salary_low,num_project_x_salary_medium
0.4,0.56,2,149,3,0,1,0,False,True,False,False,False,False,False,False,False,True,False,0.16000000000000003,149,0,3,0,2,0
0.9,0.97,4,258,5,0,1,0,False,True,False,False,False,False,False,False,False,True,False,0.81,258,0,5,0,4,0
0.37,0.46,2,158,3,0,1,0,False,False,True,False,False,False,False,False,False,True,False,0.1369,158,0,3,0,2,0
0.44,0.54,2,149,3,0,1,0,False,False,True,False,False,False,False,False,False,True,False,0.1936,149,0,3,0,2,0
0.85,0.95,5,236,5,0,1,0,False,False,True,False,False,False,False,False,False,True,False,0.7224999999999999,236,0,5,0,5,0
0.78,0.98,5,239,6,0,1,0,False,False,False,False,True,False,False,False,False,True,False,0.6084,239,0,6,0,5,0
0.42,0.47,2,159,3,0,1,0,False,False,False,False,True,False,False,False,False,True,False,0.17639999999999997,159,0,3,0,2,0
0.92,0.99,5,255,6,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.8464,255,0,6,0,5,0
0.11,0.83,6,244,4,0,1,0,False,True,False,False,False,False,False,False,False,True,False,0.0121,244,0,4,0,6,0
0.42,0.56,2,134,3,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.17639999999999997,134,0,3,0,2,0
0.48,0.57,4,270,4,0,1,0,False,False,False,False,False,False,False,False,True,True,False,0.2304,270,0,4,0,4,0
0.83,0.85,4,255,5,0,1,0,False,False,False,True,False,False,False,False,False,True,False,0.6889,255,0,5,0,4,0
0.4,0.53,2,151,3,0,1,0,False,False,False,False,True,False,False,False,False,True,False,0.16000000000000003,151,0,3,0,2,0
0.43,0.45,2,135,3,0,1,0,False,False,False,False,True,False,False,False,False,True,False,0.18489999999999998,135,0,3,0,2,0
0.43,0.53,2,146,3,0,1,0,False,False,False,False,True,False,False,False,False,True,False,0.18489999999999998,146,0,3,0,2,0
0.1,0.97,7,254,4,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.010000000000000002,254,0,4,0,7,0
0.1,0.87,7,289,4,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.010000000000000002,289,0,4,0,7,0
0.37,0.46,2,156,3,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.1369,156,0,3,0,2,0
0.38,0.53,2,156,3,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.1444,156,0,3,0,2,0
0.4,0.5,2,128,3,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.16000000000000003,128,0,3,0,2,0
0.89,0.86,5,275,5,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.7921,275,0,5,0,5,0
0.45,0.46,2,155,3,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.2025,155,0,3,0,2,0
0.37,0.48,2,159,3,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.1369,159,0,3,0,2,0
0.46,0.49,2,148,3,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.2116,148,0,3,0,2,0
0.87,0.91,4,228,5,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.7569,228,0,5,0,4,0
0.11,0.84,6,298,4,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.0121,298,0,4,0,6,0
0.79,0.87,5,261,5,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.6241000000000001,261,0,5,0,5,0
0.79,0.92,5,254,6,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.6241000000000001,254,0,6,0,5,0
0.19,0.59,7,192,3,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.0361,192,0,3,0,7,0
0.87,0.98,4,248,5,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.7569,248,0,5,0,4,0
0.6,0.92,2,258,5,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.36,258,0,5,0,2,0
0.44,0.45,2,156,3,0,1,0,False,False,False,False,False,False,True,False,False,False,True,0.1936,0,156,0,3,0,2
0.11,0.81,6,266,4,1,1,0,False,False,False,False,False,False,True,False,False,False,True,0.0121,0,266,0,4,0,6
0.42,0.54,2,156,3,0,1,0,False,False,False,False,False,False,True,False,False,False,True,0.17639999999999997,0,156,0,3,0,2
0.88,0.88,5,232,5,1,1,0,False,True,False,False,False,False,False,False,False,False,True,0.7744,0,232,0,5,0,5
0.11,0.84,6,287,4,0,1,0,False,True,False,False,False,False,False,False,False,False,True,0.0121,0,287,0,4,0,6
0.46,0.46,2,154,3,0,1,0,False,True,False,False,False,False,False,False,False,False,True,0.2116,0,154,0,3,0,2
0.82,0.97,5,263,5,0,1,0,False,False,True,False,False,False,False,False,False,False,True,0.6723999999999999,0,263,0,5,0,5
0.44,0.56,2,131,3,0,1,0,False,False,True,False,False,False,False,False,False,False,True,0.1936,0,131,0,3,0,2
0.11,0.78,6,260,4,0,1,0,False,False,True,False,False,False,False,False,False,False,True,0.0121,0,260,0,4,0,6
0.42,0.5,2,139,3,0,1,0,False,False,True,False,False,False,False,False,False,False,True,0.17639999999999997,0,139,0,3,0,2
0.84,0.93,4,251,5,0,1,0,False,False,False,False,False,False,False,False,True,False,True,0.7055999999999999,0,251,0,5,0,4
0.11,0.95,6,286,4,0,1,0,False,False,False,False,False,False,False,False,True,False,True,0.0121,0,286,0,4,0,6
0.45,0.53,2,129,3,0,1,0,False,False,False,False,False,False,False,False,True,False,False,0.2025,0,0,0,0,0,0
0.38,0.56,2,156,3,0,1,0,False,False,False,False,False,False,False,False,True,True,False,0.1444,156,0,3,0,2,0
0.38,0.86,6,139,6,0,1,0,False,False,False,False,False,False,False,False,True,False,True,0.1444,0,139,0,6,0,6
0.44,0.51,2,127,3,0,1,0,False,False,False,False,False,False,False,False,True,False,True,0.1936,0,127,0,3,0,2
0.11,0.84,6,251,4,0,1,0,False,False,False,False,False,False,False,False,True,False,True,0.0121,0,251,0,4,0,6
0.81,0.93,5,270,5,0,1,0,False,False,False,False,False,False,False,False,True,False,True,0.6561000000000001,0,270,0,5,0,5
0.09,0.96,6,296,4,0,1,0,False,False,False,False,False,False,False,False,True,True,False,0.0081,296,0,4,0,6,0
0.11,0.9,6,254,4,0,1,0,False,False,False,False,False,False,False,False,True,True,False,0.0121,254,0,4,0,6,0
0.81,0.95,5,238,6,0,1,0,False,False,False,False,False,False,False,False,True,True,False,0.6561000000000001,238,0,6,0,5,0
0.1,0.97,6,267,4,1,1,0,False,False,False,False,False,False,False,True,False,True,False,0.010000000000000002,267,0,4,0,6,0
0.74,0.89,5,229,6,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.5476,229,0,6,0,5,0
0.09,0.78,6,254,4,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.0081,254,0,4,0,6,0
0.82,0.81,4,233,4,1,1,0,False,False,False,False,False,False,False,True,False,True,False,0.6723999999999999,233,0,4,0,4,0
0.1,0.98,6,268,4,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.010000000000000002,268,0,4,0,6,0
0.27,0.56,3,301,3,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.0729,301,0,3,0,3,0
0.83,0.92,5,267,6,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.6889,267,0,6,0,5,0
0.1,0.93,6,289,4,1,1,0,False,False,False,False,False,False,False,True,False,True,False,0.010000000000000002,289,0,4,0,6,0
0.38,0.47,2,144,3,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.1444,144,0,3,0,2,0
0.4,0.56,2,148,3,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.16000000000000003,148,0,3,0,2,0
0.11,0.83,6,306,4,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.0121,306,0,4,0,6,0
0.11,0.79,6,292,4,0,1,1,False,False,False,False,False,False,False,False,True,True,False,0.0121,292,0,4,0,6,0
0.82,0.91,5,232,5,0,1,0,False,False,False,False,False,False,False,False,True,True,False,0.6723999999999999,232,0,5,0,5,0
0.36,0.48,2,137,3,0,1,0,False,False,False,False,False,False,False,False,True,True,False,0.1296,137,0,3,0,2,0
0.4,0.46,2,128,3,0,1,0,False,False,False,True,False,False,False,False,False,True,False,0.16000000000000003,128,0,3,0,2,0
0.87,0.84,5,231,5,0,1,0,False,False,False,False,False,False,False,False,False,True,False,0.7569,231,0,5,0,5,0
0.41,0.49,2,146,3,0,1,0,False,False,False,False,False,False,False,False,False,True,False,0.16809999999999997,146,0,3,0,2,0
0.11,0.91,6,308,4,1,1,0,False,False,False,False,False,False,False,False,False,True,False,0.0121,308,0,4,0,6,0
0.1,0.93,6,253,4,0,1,0,False,False,False,False,False,False,False,False,False,False,True,0.010000000000000002,0,253,0,4,0,6
0.38,0.51,2,146,3,0,1,0,False,False,False,False,False,False,False,False,False,False,True,0.1444,0,146,0,3,0,2
0.39,0.55,2,156,3,0,1,0,False,False,False,False,False,True,False,False,False,False,True,0.1521,0,156,0,3,0,2
0.4,0.52,2,147,3,0,1,0,False,False,False,False,False,True,False,False,False,False,True,0.16000000000000003,0,147,0,3,0,2
0.45,0.48,2,136,3,0,1,0,False,False,False,False,False,True,False,False,False,False,True,0.2025,0,136,0,3,0,2
0.74,0.84,5,249,5,0,1,0,False,False,False,False,False,True,False,False,False,False,True,0.5476,0,249,0,5,0,5
0.45,0.55,2,151,3,0,1,0,False,False,False,False,False,False,False,False,False,False,True,0.2025,0,151,0,3,0,2
0.12,1.0,3,278,4,0,1,0,True,False,False,False,False,False,False,False,False,False,True,0.0144,0,278,0,4,0,3
0.1,0.77,7,250,5,0,1,0,True,False,False,False,False,False,False,False,False,False,True,0.010000000000000002,0,250,0,5,0,7
0.37,0.55,2,127,3,0,1,0,True,False,False,False,False,False,False,False,False,False,True,0.1369,0,127,0,3,0,2
0.89,0.87,5,255,5,0,1,0,True,False,False,False,False,False,False,False,False,False,True,0.7921,0,255,0,5,0,5
0.45,0.47,2,135,3,0,1,0,True,False,False,False,False,False,False,False,False,False,True,0.2025,0,135,0,3,0,2
0.37,0.46,2,149,3,0,1,0,False,False,False,False,True,False,False,False,False,False,False,0.1369,0,0,0,0,0,0
0.11,0.81,5,287,4,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.0121,287,0,4,0,5,0
0.41,0.48,2,145,3,0,1,0,False,True,False,False,False,False,False,False,False,False,True,0.16809999999999997,0,145,0,3,0,2
0.1,0.94,6,285,4,0,1,0,False,False,False,False,False,False,False,True,False,False,True,0.010000000000000002,0,285,0,4,0,6
0.1,0.93,7,305,4,0,1,0,False,False,False,False,False,False,False,False,True,False,True,0.010000000000000002,0,305,0,4,0,7
0.11,0.95,7,300,4,0,1,0,False,False,False,True,False,False,False,False,False,False,True,0.0121,0,300,0,4,0,7
0.4,0.54,2,139,3,0,1,0,False,False,False,False,True,False,False,False,False,True,False,0.16000000000000003,139,0,3,0,2,0
0.41,0.49,2,130,3,0,1,0,False,False,False,False,True,False,False,False,False,True,False,0.16809999999999997,130,0,3,0,2,0
0.1,0.81,6,268,4,0,1,0,False,False,False,False,True,False,False,False,False,True,False,0.010000000000000002,268,0,4,0,6,0
0.73,0.86,4,245,6,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.5328999999999999,245,0,6,0,4,0
0.43,0.47,2,135,3,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.18489999999999998,135,0,3,0,2,0
0.37,0.46,2,153,3,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.1369,153,0,3,0,2,0
0.11,0.94,6,276,4,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.0121,276,0,4,0,6,0
0.4,0.46,2,130,3,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.16000000000000003,130,0,3,0,2,0
0.41,0.54,2,153,3,1,1,0,False,False,False,False,False,False,True,False,False,True,False,0.16809999999999997,153,0,3,0,2,0
0.82,0.84,5,244,5,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.6723999999999999,244,0,5,0,5,0
0.61,0.47,2,253,3,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.3721,253,0,3,0,2,0
0.11,0.91,7,287,4,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.0121,287,0,4,0,7,0
0.37,0.45,2,131,3,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.1369,131,0,3,0,2,0
0.41,0.52,2,135,3,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.16809999999999997,135,0,3,0,2,0
0.37,0.52,2,157,3,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.1369,157,0,3,0,2,0
0.88,0.99,5,262,6,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.7744,262,0,6,0,5,0
0.1,0.85,6,266,4,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.010000000000000002,266,0,4,0,6,0
0.44,0.48,2,148,3,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.1936,148,0,3,0,2,0
0.38,0.57,2,140,3,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.1444,140,0,3,0,2,0
0.11,0.85,7,302,4,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.0121,302,0,4,0,7,0
0.09,0.98,6,271,4,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.0081,271,0,4,0,6,0
0.45,0.52,2,145,3,0,1,0,False,False,False,False,False,False,True,False,False,False,True,0.2025,0,145,0,3,0,2
0.1,0.81,6,290,4,0,1,0,False,True,False,False,False,False,False,False,False,False,True,0.010000000000000002,0,290,0,4,0,6
0.45,0.47,2,151,3,0,1,0,False,True,False,False,False,False,False,False,False,False,True,0.2025,0,151,0,3,0,2
0.77,0.87,5,266,5,0,1,0,False,True,False,False,False,False,False,False,False,False,True,0.5929,0,266,0,5,0,5
0.44,0.51,2,140,3,0,1,0,False,False,True,False,False,False,False,False,False,False,True,0.1936,0,140,0,3,0,2
0.39,0.5,2,142,3,0,1,0,False,False,True,False,False,False,False,False,False,False,True,0.1521,0,142,0,3,0,2
0.1,0.91,6,246,4,0,1,0,False,False,True,False,False,False,False,False,False,False,True,0.010000000000000002,0,246,0,4,0,6
0.09,0.89,7,308,5,0,1,0,False,False,True,False,False,False,False,False,False,False,True,0.0081,0,308,0,5,0,7
0.37,0.47,2,141,3,0,1,0,False,False,False,False,False,False,False,False,True,False,True,0.1369,0,141,0,3,0,2
0.9,1.0,5,232,5,0,1,0,False,False,False,False,False,False,False,False,True,False,True,0.81,0,232,0,5,0,5
0.41,0.56,2,143,3,0,1,0,False,False,False,False,False,False,False,False,True,False,True,0.16809999999999997,0,143,0,3,0,2
0.37,0.52,2,155,3,0,1,0,False,False,False,False,False,False,False,False,True,False,True,0.1369,0,155,0,3,0,2
0.1,0.86,6,278,4,0,1,0,False,False,False,False,False,False,False,False,True,False,False,0.010000000000000002,0,0,0,0,0,0
0.81,1.0,4,253,5,0,1,0,False,False,False,False,False,False,False,False,True,True,False,0.6561000000000001,253,0,5,0,4,0
0.11,0.8,6,282,4,0,1,0,False,False,False,False,False,False,False,False,True,False,True,0.0121,0,282,0,4,0,6
0.11,0.84,7,264,4,0,1,0,False,False,False,False,False,False,False,False,True,False,True,0.0121,0,264,0,4,0,7
0.4,0.46,2,149,3,0,1,0,False,False,False,False,False,False,False,False,True,False,True,0.16000000000000003,0,149,0,3,0,2
0.09,0.8,6,304,5,0,1,0,False,False,False,False,False,False,False,False,True,False,True,0.0081,0,304,0,5,0,6
0.48,0.93,3,219,6,0,1,0,False,False,False,False,False,False,False,False,True,True,False,0.2304,219,0,6,0,3,0
0.91,0.91,4,262,6,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.8281000000000001,262,0,6,0,4,0
0.43,0.57,2,135,3,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.18489999999999998,135,0,3,0,2,0
0.33,0.88,6,219,5,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.10890000000000001,219,0,5,0,6,0
0.41,0.57,2,136,3,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.16809999999999997,136,0,3,0,2,0
0.41,0.55,2,154,3,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.16809999999999997,154,0,3,0,2,0
0.37,0.54,2,149,3,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.1369,149,0,3,0,2,0
0.31,0.62,6,135,5,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.0961,135,0,5,0,6,0
0.09,0.91,6,275,4,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.0081,275,0,4,0,6,0
0.1,0.87,6,290,4,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.010000000000000002,290,0,4,0,6,0
0.76,0.9,4,263,5,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.5776,263,0,5,0,4,0
0.41,0.54,2,145,3,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.16809999999999997,145,0,3,0,2,0
0.72,0.96,5,267,5,0,1,0,False,False,False,False,False,False,False,False,True,True,False,0.5184,267,0,5,0,5,0
0.4,0.5,2,141,3,1,1,0,False,False,False,False,False,False,False,False,True,True,False,0.16000000000000003,141,0,3,0,2,0
0.91,0.87,4,235,5,0,1,0,False,False,False,False,False,False,False,False,True,True,False,0.8281000000000001,235,0,5,0,4,0
0.1,0.83,6,258,4,0,1,0,False,False,False,True,False,False,False,False,False,True,False,0.010000000000000002,258,0,4,0,6,0
0.4,0.56,2,131,3,0,1,0,False,False,False,False,False,False,False,False,False,True,False,0.16000000000000003,131,0,3,0,2,0
0.82,0.86,5,243,5,0,1,0,False,False,False,False,False,False,False,False,False,True,False,0.6723999999999999,243,0,5,0,5,0
0.1,0.82,6,266,4,0,1,0,False,False,False,False,False,False,False,False,False,True,False,0.010000000000000002,266,0,4,0,6,0
0.37,0.45,2,142,3,0,1,0,False,False,False,False,False,False,False,False,False,True,False,0.1369,142,0,3,0,2,0
0.36,0.51,2,135,3,0,1,0,False,False,False,False,False,False,False,False,False,True,False,0.1296,135,0,3,0,2,0
0.39,0.48,2,141,3,0,1,0,False,False,False,False,False,True,False,False,False,False,True,0.1521,0,141,0,3,0,2
0.36,0.57,2,142,3,0,1,0,False,False,False,False,False,True,False,False,False,False,True,0.1296,0,142,0,3,0,2
0.86,0.84,5,254,5,0,1,0,False,False,False,False,False,True,False,False,False,False,True,0.7395999999999999,0,254,0,5,0,5
0.73,0.99,5,262,5,0,1,0,False,False,False,False,False,True,False,False,False,False,True,0.5328999999999999,0,262,0,5,0,5
0.56,0.71,4,296,2,0,1,0,False,False,False,False,False,False,False,False,False,False,True,0.31360000000000005,0,296,0,2,0,4
0.44,0.56,2,158,3,0,1,0,False,True,False,False,False,False,False,False,False,False,True,0.1936,0,158,0,3,0,2
0.31,0.56,4,238,2,0,1,0,False,True,False,False,False,False,False,False,False,False,True,0.0961,0,238,0,2,0,4
0.77,0.93,4,231,5,0,1,0,False,False,True,False,False,False,False,False,False,False,True,0.5929,0,231,0,5,0,4
0.44,0.45,2,156,3,0,1,0,False,False,True,False,False,False,False,False,False,False,True,0.1936,0,156,0,3,0,2
0.38,0.46,2,145,3,0,1,0,False,False,True,False,False,False,False,False,False,False,True,0.1444,0,145,0,3,0,2
0.45,0.48,2,144,3,0,1,0,False,False,False,False,True,False,False,False,False,False,True,0.2025,0,144,0,3,0,2
0.38,0.51,2,159,3,0,1,0,False,False,False,False,False,False,True,False,False,False,True,0.1444,0,159,0,3,0,2
0.36,0.48,2,156,3,0,1,0,False,True,False,False,False,False,False,False,False,False,False,0.1296,0,0,0,0,0,0
0.75,0.9,5,256,5,0,1,0,False,False,False,False,False,False,False,True,False,True,False,0.5625,256,0,5,0,5,0
0.1,0.93,6,298,4,0,1,0,False,False,False,False,False,False,False,False,True,False,True,0.010000000000000002,0,298,0,4,0,6
0.1,0.97,6,247,4,0,1,0,False,False,False,True,False,False,False,False,False,False,True,0.010000000000000002,0,247,0,4,0,6
0.45,0.5,2,157,3,0,1,0,False,False,False,False,True,False,False,False,False,False,True,0.2025,0,157,0,3,0,2
0.42,0.57,2,154,3,1,1,0,False,False,False,False,True,False,False,False,False,False,True,0.17639999999999997,0,154,0,3,0,2
0.78,1.0,4,253,5,0,1,0,False,False,False,False,True,False,False,False,False,True,False,0.6084,253,0,5,0,4,0
0.45,0.55,2,148,3,0,1,0,False,False,False,False,False,False,True,False,False,True,False,0.2025,148,0,3,0,2,0
